gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
ECM1,647.090605794831,1.0927586911589076,0.38692354898604403,2.8242237879357464,0.004739527973463515,0.023852418364865687,Up
FLYWCH2,189.0132201035609,1.1980208179678362,0.42426752786970423,2.8237391251299284,0.0047467002741908015,0.02387082328478767,Up
ZNF628,119.39235258292486,1.003385462212351,0.3553982024901705,2.8232710666005754,0.004753636179231721,0.023885554628979143,Up
DNAI1,8.790515252446895,2.645418860487211,0.9370705480715701,2.8230733170851545,0.004756569277232222,0.023892729157438942,Up
LOC101117343,43.34732734349268,-2.2390557921306984,0.7933364374222561,-2.822328190806334,0.004767636000935693,0.023925604250032328,Down
LOC101117184,25763.393026988142,1.4683539718710825,0.520429335821754,2.821428137890349,0.00478103478889819,0.02398526081042382,Up
LOC101103023,34.169188941433944,-1.4201174941641626,0.5034120573777302,-2.820984267960415,0.004787655071470567,0.024010884344218743,Down
LOC114111287,30.15681599113531,1.7745124628703683,0.6293812495314791,2.819455559235904,0.004810519167725257,0.024084567092156752,Up
APOLD1,241.89115914122578,-1.4647855321710392,0.519482191944555,-2.8197030714141933,0.004806810566811128,0.024084567092156752,Down
C15H11orf49,321.94791594982473,1.0328624490457154,0.36634208314968575,2.81939339364321,0.004811451033152464,0.024084567092156752,Up
MIF,5809.370580911347,1.146494067586008,0.40670376974033423,2.81899051075431,0.0048174942289896,0.0240996173642458,Up
IDO2,1467.5286838814895,-1.365123710811724,0.48469675138808177,-2.816449062021279,0.004855774233422895,0.02425289628921385,Down
SLC29A2,89.25888664326916,1.0506602662933964,0.37319956790652736,2.81527728498482,0.004873516381353469,0.024326202994095478,Up
TRIM31,8.937841485032967,-2.6360544831808705,0.936918665203642,-2.813536095588315,0.0048999884650509536,0.02441946438458462,Down
IMPACT,152.02930405240735,-1.1275876282400132,0.4007858858220738,-2.813441461211032,0.00490143095377601,0.02441946438458462,Down
NLGN1,39.827367625402346,-2.5197326560837467,0.8959138031106361,-2.8124721902209444,0.0049162274453759605,0.02447014055831064,Down
MUC4,253.95454330330858,1.127670484843199,0.4011285248392594,2.8112448131059247,0.004935022047525002,0.024532917306722316,Up
LOC114116878,30.028862541538135,1.096062046315749,0.3901683038685047,2.809203196283074,0.004966428950229931,0.024658156624022428,Up
LOC114112166,18.379487455602924,-2.9474118080132694,1.04940062419698,-2.8086621448969322,0.004974782375071227,0.024691907642121824,Down
ATF5,71.78751161444426,1.1341578004298285,0.40406295363472916,2.8068839031828228,0.005002326664423482,0.02480535181018242,Up
VWA7,14.624678240612358,2.235476686234632,0.7969005891390755,2.805213996202098,0.005028318365447958,0.024910891827326913,Up
SLC26A10,86.70053610746906,1.0002390624683906,0.3569270084891918,2.802363056531428,0.005072974864339667,0.02506952989466486,Up
SHISA4,854.8213820984956,1.0999203794596302,0.3925563869084335,2.8019423862187582,0.005079594419573843,0.025084764281133504,Up
LOC105609538,13.435090911980453,2.096043625096523,0.7482122097754992,2.8014025936912206,0.005088099887290649,0.025105194128369437,Up
LOC101106409,850.2064510684719,-1.158495017980861,0.41356564245780114,-2.8012361256510085,0.005090725506921787,0.025110343682837016,Down
LOC114118016,24.495982734771772,1.5507810611248278,0.5538829649628378,2.79983527066747,0.005112869076465286,0.02518170597674452,Up
ALDH3B1,76.93891859486172,1.0691641631947348,0.38185516973280853,2.799920618968835,0.005111517473940923,0.02518170597674452,Up
GPR157,21.737914204647566,1.5487402882201324,0.5532630117028035,2.799283985122197,0.005121607192281644,0.025207835957546214,Up
LOC101116336,972.899337882572,-1.380182983435402,0.4935140596521466,-2.796643695233777,0.005163644344406326,0.025357552770736775,Down
THAP5,195.3413416323328,-1.271758488120134,0.4547885835907029,-2.7963729390020955,0.005167972745391482,0.0253652539850337,Down
LOC105612390,21.724008713061192,1.6201243327714823,0.5794353936472044,2.7960396457209042,0.005173305386808591,0.025375631724319635,Up
LOC114112171,31.094037231527654,-1.665178047216424,0.5956127422528297,-2.795739461379048,0.0051781125456585924,0.025375788958702943,Down
VPS37D,41.68038418477093,1.7272857835773359,0.6181991809409918,2.794060291293411,0.0052050773302934165,0.02546861666576677,Up
LIMD1,165.01135803511085,-1.4189426437660146,0.5086407639435928,-2.7896754337278646,0.005276090363878787,0.025728842502564665,Down
PRRX2,37.67934677271293,1.5435549170708922,0.5534136457530769,2.789152253321195,0.005284621480685664,0.02576252971834261,Up
NECTIN4,22.881016816012,1.4608807506920225,0.5238746480897569,2.788607457946172,0.005293518297683559,0.02579797848914066,Up
GPS2,478.75028800753876,1.0349815630584562,0.3711660868199935,2.7884593981249073,0.005295938535251063,0.025801851556181747,Up
PHPT1,594.6338157438026,1.0785816161321138,0.3868641275738858,2.7880114470580355,0.005303266987339894,0.025821704567498813,Up
LDLRAD1,75.24627143537668,3.359513960661668,1.2054186266141103,2.7870101610244546,0.005319681094785845,0.025893682311418493,Up
FSBP,46.07455039476919,-1.2079497814115425,0.4338212259810128,-2.784441399057803,0.005362000925271612,0.026075686484937594,Down
BEX4,132.62278049388797,1.3124680691138337,0.4715098489767359,2.7835432747844684,0.005376868916403272,0.02613275378639581,Up
NXPH3,12.893392460198674,2.125491033325512,0.7638251698427765,2.782693104710096,0.005390977337195508,0.026184511405539873,Up
C3H22orf23,37.23719875753169,1.0953541834939189,0.39375954064912866,2.781784491337487,0.0054060925572325565,0.026241867633318768,Up
ALOX12,75.13080248458162,1.3047016218990755,0.4691192949200154,2.7811723713507166,0.005416297028059475,0.026267303002257273,Up
HMCN2,34.16753098958752,2.53831216684046,0.9135477714970801,2.778521546476755,0.00546068915814206,0.026434132054647425,Up
GREM1,128.62717594160029,-3.7464196913891668,1.3489787080436662,-2.7772267042096974,0.005482492449838781,0.026516369216089446,Down
ARHGAP33,21.21671035029215,1.4085458866997684,0.507183622253991,2.7771911885482505,0.005483091588421098,0.026516369216089446,Up
DNASE1,2050.627353081143,3.1724209469259743,1.142265964193687,2.77730497657378,0.005481172227096485,0.026516369216089446,Up
CAPG,78.40313602510726,1.2388439652160887,0.4461543832688873,2.776715889552216,0.00549111542996622,0.026532869168905272,Up
IFIT5,921.8495581107293,-1.0359703732177274,0.37326491739220596,-2.775429259346084,0.0055128891007320945,0.026605682181794023,Down
KCNJ14,10.955332693058363,2.609211968097045,0.9406870740895559,2.7737300107183582,0.0055417649282283555,0.026720666678544558,Up
ABL2,158.3438150006452,-1.4228114497186908,0.5132189204663449,-2.7723285190378983,0.005565683518143958,0.026827845272851213,Down
MBP,80.16036704171393,1.0097852919892871,0.3642633081828833,2.772130130335034,0.005569076839510927,0.026836052420630526,Up
TTC36,3288.869905141626,1.1468805344840864,0.41413131992433694,2.769364400387841,0.005616577824416739,0.027032122439953576,Up
LOC114118363,32.305998840058336,-1.591976036514485,0.5749241549853227,-2.769019222292246,0.0056225317903410375,0.02704437791154039,Down
LOC114116622,20.733183625975343,-1.4321462424826832,0.517443981055648,-2.767731957304697,0.0056447860288731284,0.027134975359268072,Down
NXT1,84.77053401972233,1.129019250522276,0.408047757123365,2.7668801771674483,0.005659555257247332,0.027164838402868735,Up
ASB2,31.327808831028822,1.6371372094733097,0.5922422236629733,2.764303428667649,0.005704446605556868,0.027314232570137,Up
QPRT,2445.9426798266068,1.1773477680468476,0.42589292877488827,2.7644219673559114,0.00570237443325402,0.027314232570137,Up
NPL,2485.2993284495474,-1.242524969217318,0.44954093983101223,-2.763986233788624,0.005709994823009764,0.027332553626548243,Down
TRIM45,145.7076613386674,1.1867841877113827,0.429617179144525,2.7624225597183196,0.005737417040953447,0.027421831169495953,Up
NSFL1C,669.7659958367814,1.0137891752527184,0.3670309512660252,2.76213537783608,0.0057424662513327375,0.027421831169495953,Up
GJA3,45.00082662634127,-1.706579736844569,0.6179124620253359,-2.761847092791916,0.005747538887343332,0.02743779992745886,Down
LOC114116222,438.3556995549004,1.0091066858043911,0.36587630486041123,2.7580542177755527,0.005814655285238093,0.027674969518016266,Up
LOC114115364,14.732422337813254,2.4880238515933013,0.902220349350778,2.7576676289596436,0.005821535651519921,0.027699411090100632,Up
C19H3orf18,26.6470114441118,1.685314270214026,0.6113135621810525,2.7568736806707506,0.005835689073354289,0.02773350079681216,Up
KCNAB3,32.94707062062788,1.7094592087360307,0.6205601062558647,2.7547036805991514,0.005874531254326044,0.027859705587068212,Up
LOC114112997,9.520877167288067,-2.358686650043871,0.8573608757267681,-2.751101335297646,0.005939526653158001,0.028088513002163442,Down
PLA2R1,2780.323785926205,-1.0869621163450751,0.3951502504642018,-2.7507564908997755,0.005945782378080335,0.028088513002163442,Down
RNF207,47.83547757795737,1.3482635308406188,0.4901616918649575,2.750650557188124,0.005947705283436333,0.028089237121090425,Up
LOC101122372,1880.2767323072394,-1.1940333698457146,0.4343128394825671,-2.7492472275704896,0.005973231415665202,0.028184632063274005,Down
DIPK1B,77.71419009008758,1.7512640670842456,0.6371431192492016,2.748619602371136,0.00598467963804168,0.028193352144725785,Up
SHISA7,19.14022366856666,1.735538303270763,0.631435086761976,2.7485617122904458,0.005985736579583311,0.028193352144725785,Up
LOC114113789,9.499193843940766,-3.439692164731763,1.2523054087953036,-2.746687940955783,0.006020038349262298,0.028279392932181256,Down
LOC114108752,149.32494355758328,-10.366129259250977,3.7739225316736316,-2.746778496975104,0.006018376542172236,0.028279392932181256,Down
ANKRD29,61.44333975458725,1.1184816932380934,0.4071863089071934,2.7468548641526644,0.006016975437886241,0.028279392932181256,Up
SPACA6,23.67184070122239,2.047068926763296,0.7460936449665894,2.743715806418597,0.0060748104011866585,0.028425666365018847,Up
LOC105604257,98.67244683698696,1.17815511136209,0.42953189261363883,2.742881568568025,0.00609026464345947,0.028449314504306114,Up
RAB3A,55.60877223206638,1.2910560180558355,0.47093773787486987,2.7414579767631078,0.006116718450034883,0.028539292168549,Up
FLVCR1,113.98642227139324,-1.3198798717643567,0.4815423891632617,-2.7409422336791742,0.0061263277219153825,0.02856733252936629,Down
LOC101117485,243.53766968693668,-1.0205843302313196,0.3724492726767958,-2.7401968673381267,0.006140239334066738,0.02859859710963654,Down
POLR2F,513.4376816698673,1.0222854919760693,0.37329690700149404,2.7385319106648205,0.0061714170981401195,0.028718529345874558,Up
RASSF7,497.27875702193523,1.0545594120362671,0.3851859545255318,2.7377930052908157,0.006185299359149994,0.02877469423440441,Up
PON3,5972.393525361092,-1.0752067402131784,0.39281400898371954,-2.737190414860538,0.0061966413978319194,0.0288021343800252,Down
LIME1,51.04410637373454,1.1014536190644582,0.4023918838985905,2.7372659915328783,0.006195217857159639,0.0288021343800252,Up
OMD,154.1703029278245,-1.7637239818187527,0.6444154925826466,-2.7369360329159904,0.006201435027937897,0.02881597722437302,Down
BPGM,2045.2852422340447,-1.4755059129547423,0.5391500631544259,-2.7367258464590423,0.006205398347272991,0.028825954921353286,Down
RNASEL,59.41982337246801,-1.4694655963230498,0.5369922313055397,-2.73647459061088,0.00621013907200824,0.028839537007017784,Down
ERCC8,91.0013184798575,-1.3731216050687038,0.5023953963205778,-2.7331492587812583,0.006273189714172484,0.029089786834081168,Down
CEND1,14.091892063448958,1.618573393572834,0.5922648939471219,2.732853846504267,0.006278818714458567,0.029107385938843704,Up
ADA,46.20306295930414,1.4244550580965714,0.521482832431763,2.7315473674446684,0.006303767872748073,0.02921451312237377,Up
NDUFA3,462.2546789373066,2.271738331893105,0.8324091571488829,2.7291126153322542,0.006350501292690112,0.029345416890500776,Up
ASB16,18.172251160874552,1.9175019747613875,0.7029725030707931,2.7277055167665427,0.006377651543156111,0.02944516083319283,Up
TBX2,1246.5548593933459,1.086532191010683,0.39850686677323444,2.7265080770338677,0.006400838601464338,0.029509297450201404,Up
PPM1E,10.133384289302576,-2.246491872032936,0.8242701014278475,-2.7254317099958314,0.006421745931640151,0.02958849729257594,Down
SLC4A3,41.59209147398541,1.2002924878545493,0.44069667510025606,2.7236250139202647,0.006456977313199104,0.02970771040359692,Up
KLHL11,235.61450489394,-1.0808776930107542,0.39710871592955455,-2.7218684698990527,0.006491397323665087,0.02984012444788182,Down
LOC114117228,21.430321734532434,-1.5700527993068196,0.5769132760767073,-2.721471084846491,0.006499207060109066,0.029867375120182744,Down
LOC114111815,23.36739559580374,1.7590739593162845,0.6466264840945427,2.720386502231622,0.006520565195517343,0.02993622630757727,Up
TRPC5,9.490635401725282,-2.896418544777806,1.064769065382627,-2.7202316811645653,0.006523619151887468,0.02993622630757727,Down
TMEM200C,81.54813528067298,1.3487824937853135,0.4958876526732443,2.719935627584718,0.006529462603070348,0.02995438147356521,Up
LOC105613374,111.88036734566091,1.0214268763279597,0.3755940997775286,2.719496597345299,0.006538136768574635,0.029976847177234308,Up
KCNG2,54.779822083523534,1.9825691572502384,0.7291660753392454,2.7189541920581615,0.006548867683665385,0.03000871153083737,Up
MUTYH,84.07918899263284,1.0707165075460692,0.3938730009018994,2.718430826927253,0.006559236922379755,0.030047551996806303,Up
LOC101112122,317.69925903897547,-2.298230427825231,0.845486996037749,-2.7182327328457463,0.006563165537205066,0.03005687437162609,Down
TMEM92,20.87527976756124,1.9279992569851179,0.7093653267368029,2.717921477575217,0.00656934264692534,0.030076485674832978,Up
MEIS3,68.44143142789699,1.173356314686802,0.43181753727825317,2.7172502582513656,0.006582681328954926,0.030102823605445563,Up
LOC105602647,32.177968204156116,-2.030047884841084,0.7474707617495014,-2.715889354775071,0.006609800406856557,0.030200737437545803,Down
SRSF12,117.56072381951893,-1.2353261801896935,0.4550486166446187,-2.7147125274186945,0.006633332304096459,0.03026469780480687,Down
LOC101110679,83.56943184261901,-1.2691851174443605,0.4678708304260344,-2.7126827211875217,0.006674097470685611,0.030398263745248982,Down
CNGA3,36.183804842010666,-2.957694008368013,1.090896017541345,-2.711251999098912,0.006702966237019347,0.03049475009464262,Down
SAMD11,92.5401260087445,1.1398594510714892,0.42057177788172484,2.7102613894174463,0.006723020235766491,0.030568461816763537,Up
HAUS6,161.79713348641906,-1.106080870925904,0.4081823868911698,-2.7097711867239607,0.006732963879594795,0.030596145336618433,Down
SLC47A2,11442.723316627733,1.0616350427452133,0.3921342350255047,2.707325573540305,0.006782770316159804,0.03076962367202188,Up
RNF186,10.090203321783747,2.1842827995035416,0.8072093571225647,2.705968136060501,0.0068105580454299215,0.030869214121961492,Up
WNT5A,258.26013559781734,-1.241034352564132,0.4586861835689526,-2.7056283729932145,0.00681752922952199,0.030891990139937923,Down
LOC101112590,4212.509964251042,-1.3413323838234774,0.4958471241437904,-2.7051329301135674,0.006827706110185056,0.030920450524099113,Down
NACAD,43.50438705977923,1.161401754551682,0.429615876807743,2.7033492411441298,0.006864457958294126,0.031042604322507883,Up
LOC105606290,37.06864966899221,1.3986372055663878,0.5175715539521973,2.7023069465204133,0.006886016002135394,0.031093403708554464,Up
LOC105607283,55.127929642821755,1.0969260543429933,0.40587563902937684,2.702616143620285,0.0068796144632751015,0.031093403708554464,Up
KCNQ4,23.69506086676041,2.1634211332027995,0.8015986873063708,2.6988830788540703,0.006957261462125431,0.03134618540684558,Up
HGFAC,17.589850610182136,1.9417680265964548,0.7196937885328436,2.69804749955521,0.00697474879226981,0.03139823811108868,Up
LOC114109678,7.643564577656625,3.5144287840384583,1.303192904110041,2.696783241340993,0.0070012827427231965,0.03146833459115545,Up
LOC101118433,46.152896207856195,1.2509933959287476,0.4640441965431943,2.695849673905581,0.007020934383893132,0.031534604265856164,Up
LOC114113943,54.170274403041375,-1.6774925761229793,0.6223075315952664,-2.6956006330548146,0.007026185068945776,0.03154926042415171,Down
LOC114110120,21.14734028461534,1.5935805807600787,0.5912889872628373,2.695095993816822,0.007036835509333204,0.03157274367412292,Up
LOC101121659,206.74948149431518,-1.103685213106576,0.4098029376526527,-2.693209617843333,0.007076776083263653,0.031722583103542486,Down
